participant,model_type,n_trials,choice_rate,reward_rate,win_stay,win_shift,lose_stay,lose_shift,choice_perseveration,switch_rate
5a1ff5a,lstm,1137,0.49428320140721194,0.09850483729111698,0.6696428571428571,0.33035714285714285,0.8115234375,0.1884765625,0.7975352112676056,0.20246478873239437
60eb0902,lstm,1433,0.5031402651779484,0.10258199581297976,0.7006802721088435,0.29931972789115646,0.6186770428015564,0.38132295719844356,0.6270949720670391,0.3729050279329609
61a505d7,lstm,1614,0.42627013630731103,0.10656753407682776,0.7790697674418605,0.22093023255813954,0.9070090215128384,0.09299097848716169,0.8933663980161191,0.10663360198388097
627710a8,lstm,1291,0.4903175832687839,0.10224632068164213,0.7803030303030303,0.2196969696969697,0.8937823834196891,0.10621761658031088,0.8821705426356589,0.11782945736434108
63391c7d,lstm,886,0.4966139954853273,0.10835214446952596,0.7916666666666666,0.20833333333333334,0.8111533586818758,0.1888466413181242,0.8090395480225989,0.19096045197740114
649d3683,lstm,1683,0.49554367201426025,0.12180629827688651,0.7463414634146341,0.25365853658536586,0.8171970209884902,0.18280297901150983,0.8085612366230678,0.19143876337693222
65d33a56,lstm,1713,0.5049620548744892,0.12784588441331,0.8127853881278538,0.1872146118721461,0.8359008707300737,0.1640991292699263,0.8329439252336449,0.16705607476635514
66012f29,lstm,1819,0.49917537108301263,0.11544804837822979,0.8333333333333334,0.16666666666666666,0.8588308457711443,0.14116915422885573,0.8558855885588559,0.14411441144114412
673ea25,lstm,934,0.5139186295503212,0.11670235546038545,0.7247706422018348,0.27522935779816515,0.7463592233009708,0.2536407766990291,0.7438370846730975,0.25616291532690244
674f23fc,lstm,1668,0.4694244604316547,0.11151079136690648,0.6935483870967742,0.3064516129032258,0.7022282241728561,0.2977717758271438,0.7012597480503899,0.29874025194961007
68077600,lstm,802,0.46633416458852867,0.10473815461346633,0.6190476190476191,0.38095238095238093,0.8131101813110181,0.18688981868898186,0.7927590511860175,0.20724094881398253
69497ad5,lstm,770,0.5402597402597402,0.0987012987012987,0.5789473684210527,0.42105263157894735,0.7777777777777778,0.2222222222222222,0.7581274382314694,0.24187256176853056
6a9b6faa,lstm,1815,0.45179063360881544,0.10027548209366391,0.5934065934065934,0.4065934065934066,0.8088235294117647,0.19117647058823528,0.7872105843439912,0.2127894156560088
6bd5637f,lstm,1605,0.4404984423676013,0.08971962616822429,0.7638888888888888,0.2361111111111111,0.863013698630137,0.136986301369863,0.8541147132169576,0.14588528678304238
6d3f4554,lstm,1189,0.4768713204373423,0.11942809083263246,0.647887323943662,0.352112676056338,0.7007648183556405,0.29923518164435947,0.6944444444444444,0.3055555555555556
73de6f0,lstm,1192,0.4186241610738255,0.10822147651006711,0.5736434108527132,0.4263565891472868,0.692090395480226,0.307909604519774,0.6792611251049538,0.32073887489504616
8020c01e,lstm,781,0.49167733674775926,0.0998719590268886,0.782051282051282,0.21794871794871795,0.8176638176638177,0.18233618233618235,0.8141025641025641,0.1858974358974359
8456ff9f,lstm,1165,0.4695278969957081,0.1296137339055794,0.7880794701986755,0.2119205298013245,0.792694965449161,0.2073050345508391,0.7920962199312714,0.20790378006872853
8518f34a,lstm,1142,0.44833625218914186,0.10507880910683012,0.7666666666666667,0.23333333333333334,0.8491674828599413,0.15083251714005877,0.8404907975460123,0.15950920245398773
86cae635,lstm,928,0.38254310344827586,0.11745689655172414,0.7889908256880734,0.21100917431192662,0.7909535452322738,0.20904645476772615,0.790722761596548,0.209277238403452
8784eae0,lstm,398,0.5527638190954773,0.08793969849246232,0.6285714285714286,0.37142857142857144,0.712707182320442,0.287292817679558,0.7052896725440806,0.2947103274559194
88ccbf1c,lstm,1971,0.4550989345509893,0.12886859462201927,0.8700787401574803,0.12992125984251968,0.87995337995338,0.12004662004662005,0.8786802030456853,0.12131979695431472
8a50a6b6,lstm,1795,0.4423398328690808,0.09526462395543175,0.6491228070175439,0.3508771929824561,0.7794208256315465,0.22057917436845348,0.7670011148272018,0.2329988851727982
8b1eaa63,lstm,1448,0.3680939226519337,0.106353591160221,0.6818181818181818,0.3181818181818182,0.7238979118329466,0.27610208816705334,0.7194194885970975,0.2805805114029026
8cba809d,lstm,603,0.46766169154228854,0.13266998341625208,0.5125,0.4875,0.6398467432950191,0.36015325670498083,0.6229235880398671,0.3770764119601329
8df48c48,lstm,1250,0.464,0.112,0.8071428571428572,0.19285714285714287,0.7853922452660054,0.2146077547339946,0.7878302642113691,0.2121697357886309
8e269937,lstm,2021,0.4745175655616032,0.10291934685799109,0.6875,0.3125,0.7632450331125827,0.2367549668874172,0.7554455445544555,0.24455445544554455
8f6895e2,lstm,1559,0.46889031430404104,0.11866581141757537,0.8108108108108109,0.1891891891891892,0.8477785870356883,0.15222141296431171,0.8433889602053916,0.15661103979460847
99cc0e,lstm,1167,0.414738646101114,0.10025706940874037,0.7692307692307693,0.23076923076923078,0.7969494756911344,0.20305052430886558,0.7941680960548885,0.2058319039451115
a2929ab0,lstm,1233,0.5312246553122466,0.11354420113544202,0.6857142857142857,0.3142857142857143,0.7673992673992674,0.2326007326007326,0.7581168831168831,0.2418831168831169
a478bc9b,lstm,1136,0.40580985915492956,0.11179577464788733,0.8031496062992126,0.1968503937007874,0.8759920634920635,0.12400793650793651,0.8678414096916299,0.13215859030837004
a536b04e,lstm,1590,0.4358490566037736,0.10817610062893082,0.7267441860465116,0.27325581395348836,0.739590684544813,0.26040931545518703,0.7382001258653241,0.26179987413467587
a6e4a531,lstm,1111,0.46804680468046805,0.10081008100810081,0.7321428571428571,0.26785714285714285,0.8707414829659319,0.12925851703406813,0.8567567567567568,0.14324324324324325
a7aaa9e4,lstm,1116,0.5304659498207885,0.11559139784946236,0.5503875968992248,0.4496124031007752,0.5365111561866126,0.4634888438133874,0.5381165919282511,0.4618834080717489
a8e2fc18,lstm,1068,0.40730337078651685,0.12921348314606743,0.7226277372262774,0.2773722627737226,0.6720430107526881,0.3279569892473118,0.6785379568884724,0.32146204311152765
a9acf0cd,lstm,1029,0.48104956268221577,0.10689990281827016,0.7454545454545455,0.2545454545454545,0.7461873638344226,0.25381263616557737,0.7461089494163424,0.2538910505836576
aa7ee5b2,lstm,1872,0.4412393162393162,0.10844017094017094,0.6798029556650246,0.32019704433497537,0.7008393285371702,0.29916067146282976,0.6985569214323891,0.3014430785676109
ab30e967,lstm,1215,0.3950617283950617,0.1176954732510288,0.7762237762237763,0.22377622377622378,0.7441643323996265,0.25583566760037346,0.7479406919275123,0.25205930807248766
ac94c399,lstm,1379,0.4510514865844815,0.11530094271211022,0.8427672955974843,0.15723270440251572,0.8129614438063987,0.18703855619360132,0.816400580551524,0.18359941944847605
addacf4c,lstm,1214,0.5123558484349259,0.11037891268533773,0.753731343283582,0.2462686567164179,0.8433734939759037,0.1566265060240964,0.8334707337180544,0.1665292662819456
ae08da33,lstm,1558,0.4441591784338896,0.10911424903722722,0.6529411764705882,0.34705882352941175,0.7476568132660418,0.25234318673395817,0.737315350032113,0.262684649967887
af46d6e6,lstm,1507,0.5368281353682813,0.10218978102189781,0.8246753246753247,0.17532467532467533,0.9097633136094675,0.09023668639053255,0.901062416998672,0.09893758300132802
c038c8d,lstm,1242,0.4323671497584541,0.12399355877616747,0.7857142857142857,0.21428571428571427,0.796688132474701,0.20331186752529898,0.7953263497179693,0.20467365028203063
c07c4616,lstm,1017,0.40117994100294985,0.09046214355948869,0.7934782608695652,0.20652173913043478,0.8322510822510822,0.16774891774891776,0.8287401574803149,0.17125984251968504
c1324ac3,lstm,1097,0.4366453965360073,0.097538742023701,0.6822429906542056,0.3177570093457944,0.7583417593528817,0.2416582406471183,0.7509124087591241,0.2490875912408759
c2e05fbc,lstm,1662,0.3778580024067389,0.11191335740072202,0.7783783783783784,0.22162162162162163,0.8238482384823849,0.17615176151761516,0.818783865141481,0.18121613485851895
c3ae5369,lstm,1337,0.47569184741959614,0.10919970082273747,0.7945205479452054,0.2054794520547945,0.9218487394957983,0.07815126050420168,0.9079341317365269,0.09206586826347306
c5447542,lstm,1263,0.4243863816310372,0.08155186064924783,0.6407766990291263,0.3592233009708738,0.8015530629853321,0.1984469370146678,0.7884310618066561,0.2115689381933439
c8903914,lstm,1846,0.40411700975081255,0.1067172264355363,0.7614213197969543,0.23857868020304568,0.8446601941747572,0.1553398058252427,0.8357723577235773,0.16422764227642275
c9de35c1,lstm,1518,0.37812911725955206,0.10935441370223979,0.7891566265060241,0.21084337349397592,0.843819393042191,0.15618060695780903,0.8378378378378378,0.16216216216216217
ca0c20be,lstm,1806,0.4318936877076412,0.08914728682170543,0.5403726708074534,0.45962732919254656,0.787712895377129,0.21228710462287104,0.7656509695290858,0.23434903047091413
cb422c6b,lstm,1061,0.48539114043355325,0.10367577756833177,0.7545454545454545,0.24545454545454545,0.8789473684210526,0.12105263157894737,0.8660377358490566,0.1339622641509434
cce60695,lstm,1180,0.4516949152542373,0.09830508474576272,0.6724137931034483,0.3275862068965517,0.7347130761994356,0.26528692380056446,0.7285835453774385,0.2714164546225615
cda80a40,lstm,1382,0.4905933429811867,0.1020260492040521,0.6524822695035462,0.3475177304964539,0.8524193548387097,0.14758064516129032,0.832005792903693,0.16799420709630702
ce7a1f3f,lstm,1763,0.46114577424844017,0.11571185479296653,0.7598039215686274,0.24019607843137256,0.8273427471116817,0.17265725288831835,0.8195232690124858,0.18047673098751418
cf3413ea,lstm,1486,0.5,0.09353970390309556,0.7482014388489209,0.2517985611510791,0.7845468053491828,0.21545319465081725,0.7811447811447811,0.21885521885521886
d4d8058,lstm,1192,0.5033557046979866,0.11493288590604027,0.708029197080292,0.291970802919708,0.8159392789373814,0.1840607210626186,0.8035264483627204,0.1964735516372796
e0520512,lstm,1654,0.4480048367593712,0.09673518742442563,0.7375,0.2625,0.8968519758874749,0.10314802411252512,0.8814277071990321,0.11857229280096794
e11c09c7,lstm,1330,0.4120300751879699,0.12105263157894737,0.7142857142857143,0.2857142857142857,0.7011986301369864,0.2988013698630137,0.7027840481565086,0.29721595184349137
e2ce1cb8,lstm,1072,0.458955223880597,0.11287313432835822,0.7355371900826446,0.2644628099173554,0.7063157894736842,0.29368421052631577,0.7096171802054155,0.2903828197945845
e380106d,lstm,846,0.408983451536643,0.10638297872340426,0.7,0.3,0.8874172185430463,0.11258278145695365,0.8674556213017751,0.13254437869822486
e7f62fec,lstm,1203,0.4688279301745636,0.10972568578553615,0.6590909090909091,0.3409090909090909,0.7738317757009345,0.2261682242990654,0.7612312811980033,0.23876871880199668
e8be7a10,lstm,1425,0.36210526315789476,0.11578947368421053,0.6242424242424243,0.37575757575757573,0.6814932486100079,0.31850675138999207,0.6748595505617978,0.32514044943820225
e9f076c5,lstm,1766,0.47168742921857304,0.11891279728199321,0.8571428571428571,0.14285714285714285,0.8353697749196142,0.16463022508038586,0.8379603399433427,0.16203966005665724
e9f9527,lstm,1204,0.5174418604651163,0.09717607973421927,0.5982905982905983,0.4017094017094017,0.649171270718232,0.35082872928176795,0.6442227763923525,0.3557772236076476
ea2263ba,lstm,1736,0.4475806451612903,0.10253456221198157,0.7303370786516854,0.2696629213483146,0.6949261400128453,0.3050738599871548,0.6985590778097983,0.30144092219020174
eb6c6f6f,lstm,1256,0.4426751592356688,0.12181528662420382,0.6928104575163399,0.30718954248366015,0.8257713248638838,0.17422867513611615,0.8095617529880478,0.1904382470119522
ecc84591,lstm,1096,0.4717153284671533,0.09671532846715329,0.7358490566037735,0.2641509433962264,0.8594539939332659,0.14054600606673406,0.8474885844748858,0.15251141552511416
ed864944,lstm,1631,0.41201716738197425,0.10606989576946659,0.5953757225433526,0.4046242774566474,0.7824296499656829,0.2175703500343171,0.7625766871165645,0.23742331288343557
ee545c3b,lstm,1437,0.511482254697286,0.11343075852470424,0.8773006134969326,0.12269938650306748,0.8994501178318932,0.10054988216810684,0.8969359331476323,0.10306406685236769
ef1a50ee,lstm,1373,0.4013109978150036,0.10779315367807721,0.6554054054054054,0.34459459459459457,0.7826797385620915,0.2173202614379085,0.7689504373177842,0.23104956268221574
fd199f2,lstm,1150,0.47391304347826085,0.08869565217391304,0.6666666666666666,0.3333333333333333,0.7554918815663801,0.24450811843361986,0.7476066144473456,0.2523933855526545
