participant,model_type,n_trials,choice_rate,reward_rate,win_stay,win_shift,lose_stay,lose_shift,choice_perseveration,switch_rate
40c54a06,spice2,1139,0.5258999122036875,0.09920983318700614,0.831858407079646,0.168141592920354,0.7541463414634146,0.24585365853658536,0.7618629173989455,0.23813708260105448
418b46d3,spice2,1267,0.5019731649565904,0.11444356748224152,0.7517241379310344,0.2482758620689655,0.7573595004460303,0.24264049955396966,0.7567140600315956,0.24328593996840442
425953ac,spice2,1243,0.4102976669348351,0.0925181013676589,0.7739130434782608,0.22608695652173913,0.7755102040816326,0.22448979591836735,0.7753623188405797,0.2246376811594203
43175f79,spice2,1358,0.524300441826215,0.08910162002945508,0.7272727272727273,0.2727272727272727,0.7265372168284789,0.27346278317152106,0.7266028002947679,0.27339719970523213
44b37587,spice2,1788,0.5195749440715883,0.08277404921700224,0.7162162162162162,0.28378378378378377,0.773032336790726,0.22696766320927395,0.7683268047006155,0.23167319529938443
45fd7952,spice2,1615,0.46068111455108357,0.10092879256965945,0.7423312883435583,0.25766871165644173,0.7518952446588559,0.24810475534114404,0.7509293680297398,0.24907063197026022
462f6c2d,spice2,1297,0.5034695451040864,0.08404009252120277,0.7706422018348624,0.22935779816513763,0.7590564448188711,0.2409435551811289,0.7600308641975309,0.23996913580246915
476160f8,spice2,1513,0.44745538664904166,0.10905485789821547,0.7212121212121212,0.2787878787878788,0.7579806978470676,0.24201930215293244,0.753968253968254,0.24603174603174602
48293504,spice2,810,0.5037037037037037,0.1,0.7654320987654321,0.2345679012345679,0.7733516483516484,0.22664835164835165,0.7725587144622992,0.22744128553770088
496739d1,spice2,1098,0.4553734061930783,0.09289617486338798,0.7549019607843137,0.24509803921568626,0.7768844221105528,0.22311557788944725,0.7748404740200547,0.22515952597994532
4ab52cae,spice2,748,0.5320855614973262,0.10026737967914438,0.7866666666666666,0.21333333333333335,0.7767857142857143,0.22321428571428573,0.7777777777777778,0.2222222222222222
4bfb207b,spice2,1198,0.4657762938230384,0.10601001669449082,0.6929133858267716,0.30708661417322836,0.7177570093457943,0.2822429906542056,0.7151211361737677,0.28487886382623223
4eff38f,spice2,1586,0.4854981084489281,0.10466582597730138,0.7108433734939759,0.2891566265060241,0.7582804792107117,0.24171952078928824,0.7533123028391168,0.2466876971608833
4f8d1ffa,spice2,1192,0.47231543624161076,0.08137583892617449,0.7835051546391752,0.21649484536082475,0.7641681901279708,0.23583180987202926,0.7657430730478589,0.23425692695214106
5a1ff5a,spice2,1137,0.5602462620932278,0.10729991204925242,0.6721311475409836,0.32786885245901637,0.7613412228796844,0.23865877712031558,0.7517605633802817,0.2482394366197183
60eb0902,spice2,1433,0.4884856943475227,0.10118632240055828,0.7655172413793103,0.23448275862068965,0.7451437451437452,0.25485625485625485,0.7472067039106145,0.2527932960893855
61a505d7,spice2,1614,0.4510532837670384,0.10161090458488228,0.7439024390243902,0.25609756097560976,0.7598343685300207,0.2401656314699793,0.7582145071295723,0.24178549287042778
627710a8,spice2,1291,0.5352439969016266,0.09295120061967467,0.825,0.175,0.7769230769230769,0.2230769230769231,0.7813953488372093,0.2186046511627907
63391c7d,spice2,886,0.48081264108352145,0.11173814898419865,0.696969696969697,0.30303030303030304,0.7340966921119593,0.26590330788804073,0.7299435028248588,0.27005649717514124
649d3683,spice2,1683,0.5288175876411171,0.10160427807486631,0.6374269005847953,0.36257309941520466,0.7352746525479815,0.26472534745201853,0.7253269916765755,0.2746730083234245
65d33a56,spice2,1713,0.5341506129597198,0.10566258026853473,0.7679558011049724,0.23204419889502761,0.7615937295885042,0.23840627041149576,0.7622663551401869,0.23773364485981308
66012f29,spice2,1819,0.5041231445849368,0.11214953271028037,0.7352941176470589,0.2647058823529412,0.7719950433705081,0.22800495662949194,0.7678767876787679,0.23212321232123212
673ea25,spice2,934,0.5214132762312634,0.10599571734475374,0.7171717171717171,0.2828282828282828,0.8141486810551559,0.18585131894484413,0.8038585209003215,0.19614147909967847
674f23fc,spice2,1668,0.5503597122302158,0.09652278177458033,0.7577639751552795,0.2422360248447205,0.7695883134130146,0.23041168658698538,0.7684463107378524,0.23155368926214756
68077600,spice2,802,0.5411471321695761,0.10224438902743142,0.6707317073170732,0.32926829268292684,0.7663421418636995,0.2336578581363004,0.7565543071161048,0.24344569288389514
69497ad5,spice2,770,0.551948051948052,0.08701298701298701,0.8059701492537313,0.19402985074626866,0.8048433048433048,0.19515669515669515,0.8049414824447334,0.19505851755526657
6a9b6faa,spice2,1815,0.5074380165289256,0.09035812672176309,0.725609756097561,0.27439024390243905,0.7842424242424243,0.21575757575757576,0.778941565600882,0.22105843439911796
6bd5637f,spice2,1605,0.5115264797507788,0.1015576323987539,0.7914110429447853,0.2085889570552147,0.7647467036780013,0.23525329632199862,0.7674563591022444,0.23254364089775562
6d3f4554,spice2,1189,0.4558452481076535,0.10176619007569386,0.6859504132231405,0.3140495867768595,0.7666354264292409,0.23336457357075913,0.7584175084175084,0.2415824915824916
73de6f0,spice2,1192,0.5788590604026845,0.10654362416107382,0.7086614173228346,0.29133858267716534,0.7631578947368421,0.23684210526315788,0.7573467674223342,0.24265323257766583
8020c01e,spice2,781,0.587708066581306,0.08194622279129321,0.796875,0.203125,0.7569832402234636,0.2430167597765363,0.7602564102564102,0.23974358974358975
8456ff9f,spice2,1165,0.5055793991416309,0.10815450643776824,0.7698412698412699,0.23015873015873015,0.7601156069364162,0.2398843930635838,0.761168384879725,0.23883161512027493
8518f34a,spice2,1142,0.4903677758318739,0.09369527145359019,0.7289719626168224,0.27102803738317754,0.753384912959381,0.24661508704061896,0.7510955302366346,0.24890446976336547
86cae635,spice2,928,0.5441810344827587,0.10021551724137931,0.6774193548387096,0.3225806451612903,0.7805755395683454,0.21942446043165467,0.7702265372168284,0.2297734627831715
8784eae0,spice2,398,0.45226130653266333,0.09045226130653267,0.7777777777777778,0.2222222222222222,0.8005540166204986,0.1994459833795014,0.7984886649874056,0.20151133501259447
88ccbf1c,spice2,1971,0.5180111618467783,0.1050228310502283,0.8115942028985508,0.18840579710144928,0.7492909812819059,0.25070901871809415,0.7558375634517767,0.24416243654822334
8a50a6b6,spice2,1795,0.5013927576601671,0.08913649025069638,0.6875,0.3125,0.7839657282741738,0.2160342717258262,0.7753623188405797,0.2246376811594203
8b1eaa63,spice2,1448,0.46685082872928174,0.09530386740331492,0.7318840579710145,0.26811594202898553,0.7563025210084033,0.24369747899159663,0.7539737387698687,0.2460262612301313
8cba809d,spice2,603,0.46766169154228854,0.11608623548922056,0.7571428571428571,0.24285714285714285,0.7612781954887218,0.2387218045112782,0.760797342192691,0.23920265780730898
8df48c48,spice2,1250,0.5048,0.096,0.7666666666666667,0.23333333333333334,0.7360496014171833,0.26395039858281666,0.7389911929543634,0.2610088070456365
8e269937,spice2,2021,0.4972785749628897,0.10143493320138545,0.7804878048780488,0.21951219512195122,0.7763085399449036,0.2236914600550964,0.7767326732673268,0.22326732673267327
8f6895e2,spice2,1559,0.5542014111610006,0.1077613855035279,0.7440476190476191,0.25595238095238093,0.7654676258992805,0.23453237410071942,0.7631578947368421,0.23684210526315788
99cc0e,spice2,1167,0.5115681233933161,0.0934018851756641,0.7522935779816514,0.24770642201834864,0.7615894039735099,0.23841059602649006,0.7607204116638079,0.23927958833619212
a2929ab0,spice2,1233,0.5442011354420113,0.10948905109489052,0.6814814814814815,0.31851851851851853,0.7456700091157703,0.2543299908842297,0.7386363636363636,0.26136363636363635
a478bc9b,spice2,1136,0.49911971830985913,0.09859154929577464,0.7232142857142857,0.2767857142857143,0.7448680351906158,0.25513196480938416,0.7427312775330397,0.25726872246696036
a536b04e,spice2,1590,0.4949685534591195,0.08553459119496855,0.7794117647058824,0.22058823529411764,0.7825189263592567,0.2174810736407433,0.7822529893014475,0.21774701069855254
a6e4a531,spice2,1111,0.4896489648964896,0.09000900090009001,0.68,0.32,0.7198019801980198,0.2801980198019802,0.7162162162162162,0.28378378378378377
a7aaa9e4,spice2,1116,0.4614695340501792,0.11290322580645161,0.7142857142857143,0.2857142857142857,0.737108190091001,0.26289180990899896,0.7345291479820628,0.26547085201793724
a8e2fc18,spice2,1068,0.5749063670411985,0.10767790262172285,0.6842105263157895,0.3157894736842105,0.7953830010493179,0.20461699895068206,0.7835051546391752,0.21649484536082475
a9acf0cd,spice2,1029,0.5082604470359572,0.09815354713313897,0.693069306930693,0.3069306930693069,0.7950377562028047,0.20496224379719524,0.7850194552529183,0.21498054474708173
aa7ee5b2,spice2,1872,0.4583333333333333,0.09348290598290598,0.7885714285714286,0.21142857142857144,0.7446933962264151,0.2553066037735849,0.7487974345269909,0.25120256547300907
ab30e967,spice2,1215,0.45925925925925926,0.09300411522633745,0.8230088495575221,0.17699115044247787,0.779291553133515,0.22070844686648503,0.7833607907742999,0.21663920922570015
ac94c399,spice2,1379,0.5337200870195794,0.10442349528643945,0.7847222222222222,0.2152777777777778,0.7649918962722853,0.23500810372771475,0.7670537010159652,0.23294629898403482
addacf4c,spice2,1214,0.4818780889621087,0.09555189456342669,0.8275862068965517,0.1724137931034483,0.7611668185961714,0.23883318140382861,0.7675185490519374,0.23248145094806266
ae08da33,spice2,1558,0.5423620025673941,0.1116816431322208,0.7471264367816092,0.25287356321839083,0.74765003615329,0.25234996384671005,0.7475915221579962,0.2524084778420039
af46d6e6,spice2,1507,0.5414731254147312,0.09422694094226941,0.7253521126760564,0.2746478873239437,0.7441348973607038,0.2558651026392962,0.7423638778220452,0.25763612217795484
c038c8d,spice2,1242,0.4742351046698873,0.11513687600644122,0.7342657342657343,0.26573426573426573,0.7604735883424408,0.2395264116575592,0.7574536663980661,0.24254633360193392
c07c4616,spice2,1017,0.4916420845624385,0.09832841691248771,0.77,0.23,0.730349344978166,0.26965065502183405,0.734251968503937,0.265748031496063
c1324ac3,spice2,1097,0.44940747493163175,0.10027347310847767,0.7181818181818181,0.2818181818181818,0.7525354969574036,0.24746450304259635,0.7490875912408759,0.2509124087591241
c2e05fbc,spice2,1662,0.4843561973525872,0.09626955475330927,0.75625,0.24375,0.7688207861425717,0.23117921385742837,0.7676098735701384,0.23239012642986154
c3ae5369,spice2,1337,0.4465220643231114,0.10545998504113688,0.7730496453900709,0.22695035460992907,0.7757322175732217,0.22426778242677825,0.7754491017964071,0.2245508982035928
c5447542,spice2,1263,0.5043547110055424,0.07521773555027712,0.7684210526315789,0.23157894736842105,0.7986289631533847,0.20137103684661525,0.7963549920760697,0.20364500792393028
c8903914,spice2,1846,0.45016251354279524,0.1094257854821235,0.7114427860696517,0.2885572139303483,0.7785888077858881,0.22141119221411193,0.7712737127371274,0.22872628726287264
c9de35c1,spice2,1518,0.4683794466403162,0.11198945981554677,0.7529411764705882,0.24705882352941178,0.7193763919821826,0.2806236080178174,0.7231377719182597,0.27686222808174027
ca0c20be,spice2,1806,0.4496124031007752,0.08305647840531562,0.72,0.28,0.7486404833836858,0.2513595166163142,0.7462603878116344,0.25373961218836566
cb422c6b,spice2,1061,0.45617342130065974,0.08765315739868049,0.7204301075268817,0.27956989247311825,0.8159255429162358,0.18407445708376421,0.8075471698113208,0.19245283018867926
cce60695,spice2,1180,0.4652542372881356,0.08813559322033898,0.7692307692307693,0.23076923076923078,0.7655813953488372,0.2344186046511628,0.7659033078880407,0.2340966921119593
cda80a40,spice2,1382,0.47539797395079597,0.09334298118668596,0.7751937984496124,0.2248062015503876,0.7851437699680511,0.21485623003194887,0.7842143374366402,0.21578566256335988
ce7a1f3f,spice2,1763,0.5110606920022689,0.09926262053318208,0.7828571428571428,0.21714285714285714,0.7580340264650284,0.24196597353497165,0.7604994324631101,0.2395005675368899
cf3413ea,spice2,1486,0.5524899057873486,0.0908479138627187,0.7481481481481481,0.2518518518518518,0.7474074074074074,0.2525925925925926,0.7474747474747475,0.25252525252525254
d4d8058,spice2,1192,0.5327181208053692,0.10570469798657718,0.7301587301587301,0.2698412698412698,0.752112676056338,0.24788732394366197,0.7497900923593619,0.2502099076406381
e0520512,spice2,1654,0.4800483675937122,0.09854897218863362,0.7177914110429447,0.2822085889570552,0.7597315436241611,0.24026845637583893,0.7555958862673926,0.24440411373260737
e11c09c7,spice2,1330,0.4255639097744361,0.10225563909774436,0.7867647058823529,0.21323529411764705,0.7384744341994971,0.26152556580050296,0.7434161023325809,0.2565838976674191
e2ce1cb8,spice2,1072,0.46828358208955223,0.10541044776119403,0.8141592920353983,0.18584070796460178,0.767223382045929,0.23277661795407098,0.7721755368814193,0.22782446311858076
e380106d,spice2,846,0.4574468085106383,0.10874704491725769,0.8043478260869565,0.1956521739130435,0.8021248339973439,0.19787516600265603,0.8023668639053254,0.19763313609467456
e7f62fec,spice2,1203,0.47298420615128844,0.11388196176226101,0.7664233576642335,0.23357664233576642,0.7586854460093897,0.24131455399061033,0.759567387687188,0.240432612312812
e8be7a10,spice2,1425,0.5515789473684211,0.11298245614035088,0.7204968944099379,0.2795031055900621,0.7513855898653998,0.24861441013460014,0.7478932584269663,0.2521067415730337
e9f076c5,spice2,1766,0.48640996602491504,0.09399773499433749,0.8072289156626506,0.1927710843373494,0.7636022514071295,0.23639774859287055,0.7677053824362606,0.23229461756373937
e9f9527,spice2,1204,0.45598006644518274,0.08803986710963455,0.7452830188679245,0.25471698113207547,0.7511394712853237,0.2488605287146764,0.7506234413965087,0.24937655860349128
ea2263ba,spice2,1736,0.47868663594470046,0.09331797235023041,0.7345679012345679,0.2654320987654321,0.7285441830896376,0.27145581691036236,0.729106628242075,0.27089337175792505
eb6c6f6f,spice2,1256,0.4928343949044586,0.09952229299363058,0.704,0.296,0.7690265486725664,0.23097345132743363,0.7625498007968128,0.23745019920318725
ecc84591,spice2,1096,0.5136861313868614,0.08485401459854014,0.7634408602150538,0.23655913978494625,0.7754491017964071,0.2245508982035928,0.7744292237442922,0.22557077625570776
ed864944,spice2,1631,0.4880441446965052,0.10116492949110975,0.7090909090909091,0.2909090909090909,0.764505119453925,0.2354948805460751,0.7588957055214723,0.2411042944785276
ee545c3b,spice2,1437,0.5226165622825331,0.09464161447459986,0.7720588235294118,0.22794117647058823,0.7723076923076924,0.2276923076923077,0.7722841225626741,0.2277158774373259
ef1a50ee,spice2,1373,0.45520757465404227,0.07938820101966497,0.7339449541284404,0.26605504587155965,0.7561361836896279,0.24386381631037213,0.7543731778425656,0.2456268221574344
fd199f2,spice2,1150,0.4765217391304348,0.08608695652173913,0.7272727272727273,0.2727272727272727,0.7476190476190476,0.2523809523809524,0.7458659704090513,0.25413402959094866
